,Filename,Sequences,Method,Codons,LRT p-value,cAIC,omega_3,proportion_3,DH_Rate,TH_Rate,TH_Rate_SI,num_ER_Sites,omega3_setting,SRV_setting
157,add_D_300_replicate.62,31,BUSTEDS-MH,300,0.2129856279600865,18976.70135692389,1.642173482100021,0.04493137262107542,0.02642854876050702,0.0,0.0,1.0,2.077,0.34608458
158,add_D_300_replicate.63,31,BUSTEDS-MH,300,0.5,18420.67422350923,1.0,0.07958004229664326,0.02026308862357704,0.3066727764561651,0.0,,2.077,0.34608458
159,add_D_300_replicate.64,31,BUSTEDS-MH,300,0.3237808532282513,18508.40382064836,10.12349887502142,0.002328163640058282,0.0,3.412588122441848e-05,0.0,1.0,2.077,0.34608458
160,add_D_300_replicate.65,31,BUSTEDS-MH,300,0.5,18442.28690073689,1.0,0.1092454007744836,0.0,0.0,0.0,,2.077,0.34608458
161,add_D_300_replicate.66,31,BUSTEDS-MH,300,0.009149972004122486,18163.15032257103,2.448710400340873,0.03632727436160985,0.0,0.0,0.0,5.0,2.077,0.34608458
162,add_D_300_replicate.67,31,BUSTEDS-MH,300,0.1685401597776496,18482.1856650617,2.27740129973213,0.02477156159261107,0.106356075624405,0.3408957656804665,0.0,0.0,2.077,0.34608458
163,add_D_300_replicate.68,31,BUSTEDS-MH,300,0.3529657498228382,18941.944488918,1.447904277470796,0.05604689945046732,0.0,0.0,4.023834796450409,0.0,2.077,0.34608458
164,add_D_300_replicate.69,31,BUSTEDS-MH,300,0.03612724196450112,18834.25797022339,2.938905105611101,0.02587040207197498,0.02105388042085126,0.0,0.0,2.0,2.077,0.34608458
165,add_D_300_replicate.7,31,BUSTEDS-MH,300,0.2254106172460199,17870.76662249412,1.858633878740436,0.04642159653196561,0.01382572570947452,0.3259948017921371,3.968590201398448,1.0,2.077,0.34608458
166,add_D_300_replicate.71,31,BUSTEDS-MH,300,0.1849491853561187,17939.45243340909,3.474105129145771,0.0113326534221237,0.0,0.0,0.0,0.0,2.077,0.34608458
167,add_D_300_replicate.72,31,BUSTEDS-MH,300,0.5,18896.20302761904,2.470415379459713,0.01832835863840155,0.0,0.0,0.0,0.0,2.077,0.34608458
168,add_D_300_replicate.73,31,BUSTEDS-MH,300,0.2852444355841981,17965.38091609222,3.305126220220366,0.009274691719922167,0.0,0.0,0.0,0.0,2.077,0.34608458
169,add_D_300_replicate.74,31,BUSTEDS-MH,300,0.2669922787323462,18279.60157826506,1.460330459333862,0.05964709383946062,0.005037872609352001,0.3500850047000429,0.0,0.0,2.077,0.34608458
170,add_D_300_replicate.75,31,BUSTEDS-MH,300,0.5,18689.54890983697,1.002330882617735,0.0,0.0,0.0,0.0,,2.077,0.34608458
171,add_D_300_replicate.76,31,BUSTEDS-MH,300,0.003100479692735081,19054.62355682776,6.226037722699502,0.01130968602034802,0.0,0.0,1.905501146727657,12.0,2.077,0.34608458
172,add_D_300_replicate.77,31,BUSTEDS-MH,300,0.5,19279.61075261711,1.03743799447946,0.1026873312095918,0.0,0.2692164387082413,0.0,0.0,2.077,0.34608458
173,add_D_300_replicate.78,31,BUSTEDS-MH,300,0.03435030685416746,18800.72692820486,2.236616235478229,0.03111261133297001,0.0,0.0,5.711856648675059,2.0,2.077,0.34608458
174,add_D_300_replicate.79,31,BUSTEDS-MH,300,0.5,18904.13321009287,1.048336782281113,0.1077358915498001,0.0,0.0,0.0,0.0,2.077,0.34608458
175,add_D_300_replicate.8,31,BUSTEDS-MH,300,0.247239241366605,18416.51237839041,1.469724839330881,0.08141107913496416,0.0,0.0,0.0,0.0,2.077,0.34608458
176,add_D_300_replicate.80,31,BUSTEDS-MH,300,0.5,18981.51281381929,1.0,0.1042247584201754,0.0,0.0,0.0,,2.077,0.34608458
177,add_D_300_replicate.81,31,BUSTEDS-MH,300,0.04599644641211015,18850.0663427723,2.974663838059972,0.02005529392500621,0.1058182895560181,0.0,0.0,2.0,2.077,0.34608458
178,add_D_300_replicate.82,31,BUSTEDS-MH,300,0.4406863980961422,18406.66154715326,1.141726889594239,0.0761374002531379,0.0,0.0,0.0,0.0,2.077,0.34608458
179,add_D_300_replicate.83,31,BUSTEDS-MH,300,0.008626404479126215,18960.160234986,5.15988901528435,0.01138902936716756,0.0,0.0,0.0,6.0,2.077,0.34608458
180,add_D_300_replicate.84,31,BUSTEDS-MH,300,0.1672295610997533,18675.85525481061,1.363124933744773,0.08564553921946784,0.0,0.0,0.0,0.0,2.077,0.34608458
181,add_D_300_replicate.85,31,BUSTEDS-MH,300,0.3583735651131786,17564.30853243475,1.29711342800705,0.06701075405446971,0.0,0.7113820370295122,0.0,0.0,2.077,0.34608458
182,add_D_300_replicate.86,31,BUSTEDS-MH,300,0.2003855945477999,19137.92541191851,2.184799417797874,0.03081814799231133,0.0,0.0,0.0,0.0,2.077,0.34608458
183,add_D_300_replicate.87,31,BUSTEDS-MH,300,0.5,18344.98879314294,1.0,0.1169756477702,0.03661010846569657,0.0,7.11313854160402,,2.077,0.34608458
184,add_D_300_replicate.88,31,BUSTEDS-MH,300,0.3327717058690032,18674.02613765969,2.148950896403393,0.025573249194618,0.06383851640203986,0.0,0.0,0.0,2.077,0.34608458
185,add_D_300_replicate.89,31,BUSTEDS-MH,300,0.03352251481283258,19004.22065087688,5.065080221208839,0.0119633355250723,0.02350851110922571,0.0,0.0,3.0,2.077,0.34608458
186,add_D_300_replicate.9,31,BUSTEDS-MH,300,0.02263974400854518,19143.57768417782,1.871231965307464,0.05414276740154332,0.0,0.0,0.0,1.0,2.077,0.34608458
187,add_D_300_replicate.90,31,BUSTEDS-MH,300,0.1791498339672623,19691.75342769278,2.412306203610046,0.02587008251063225,0.0,0.0,2.853875915904154,2.0,2.077,0.34608458
188,add_D_300_replicate.91,31,BUSTEDS-MH,300,0.2249735439656345,18480.66953069515,1.300418165431274,0.08967546263636768,0.0,0.0,0.0,0.0,2.077,0.34608458
189,add_D_300_replicate.92,31,BUSTEDS-MH,300,0.2464758677753583,18407.98907014711,1.495050447090788,0.06113125646457001,0.0,0.1064288619710305,0.0,0.0,2.077,0.34608458
190,add_D_300_replicate.93,31,BUSTEDS-MH,300,0.4313979178253805,19213.09354736558,1.169390795288219,0.08911579311760294,0.0,0.04956513499777548,0.0,0.0,2.077,0.34608458
191,add_D_300_replicate.94,31,BUSTEDS-MH,300,0.3630651080433934,18600.89289298683,1.301101504244218,0.06741336528908068,0.0,0.0,0.0,0.0,2.077,0.34608458
192,add_D_300_replicate.95,31,BUSTEDS-MH,300,0.07239638823167555,18336.78153793696,1.762538908624478,0.05067012320744625,0.04342248689232458,0.1574405199598602,0.0,0.0,2.077,0.34608458
193,add_D_300_replicate.96,31,BUSTEDS-MH,300,0.3106191853855712,18734.04603220204,1.624697396394757,0.05265534179628465,0.05639323529499934,0.0,0.0,0.0,2.077,0.34608458
194,add_D_300_replicate.97,31,BUSTEDS-MH,300,0.5,18498.73901011913,1.276846956794869,0.07830735027849915,0.0,0.4187474117740843,0.0,0.0,2.077,0.34608458
195,add_D_300_replicate.98,31,BUSTEDS-MH,300,0.0843459075770816,18416.647130626,1.620747743906597,0.06301228453747258,0.0,0.0,0.0,1.0,2.077,0.34608458
196,add_D_300_replicate.99,31,BUSTEDS-MH,300,0.08274140489492254,19055.72588606689,1.865082307447799,0.04349193897476151,0.05450269135614104,0.0,1.582785413910532,0.0,2.077,0.34608458
197,add_D_5000_replicate.1,31,BUSTEDS-MH,5000,0.000139772703736829,311532.0196374758,1.326096627432136,0.06907235446547574,0.0,0.01151389456121053,0.0,0.0,2.077,0.34608458
198,add_D_5000_replicate.10,31,BUSTEDS-MH,5000,0.002272023475611895,310163.8500801549,1.303426630973512,0.06750007492915451,0.004431767234201079,0.001002844968251625,0.0,0.0,2.077,0.34608458
199,add_D_5000_replicate.100,31,BUSTEDS-MH,5000,0.5,311919.004824518,1.003861146535266,0.09814878989732903,0.0,0.03996580442033341,0.0,0.0,2.077,0.34608458
200,add_D_5000_replicate.11,31,BUSTEDS-MH,5000,0.02151083852749203,311070.7336526911,1.244758378693254,0.07221831107137561,0.02016808532817407,0.1156964779324335,0.0,0.0,2.077,0.34608458
201,add_D_5000_replicate.12,31,BUSTEDS-MH,5000,0.004248876610120522,310155.0533240129,2.943991290481624,0.01150398429713593,0.002218061080187641,0.0,0.0,0.0,2.077,0.34608458
202,add_D_5000_replicate.13,31,BUSTEDS-MH,5000,0.002633849571672953,310111.3662372993,1.50773546796515,0.05497945440531941,0.02321890369237878,0.0,0.0,0.0,2.077,0.34608458
203,add_D_5000_replicate.14,31,BUSTEDS-MH,5000,8.777441966034694e-07,315724.3172139712,1.748347475115899,0.04599616232982755,0.005730147284456659,0.0,0.0,6.0,2.077,0.34608458
204,add_D_5000_replicate.15,31,BUSTEDS-MH,5000,2.689575737124805e-07,311688.3568079341,1.825092180724332,0.04292662438962124,0.0,0.0,0.0,8.0,2.077,0.34608458
205,add_D_5000_replicate.16,31,BUSTEDS-MH,5000,0.001506358534320351,312835.0602846647,1.46467490796015,0.06054632603679318,0.02062343118621493,0.0,0.0,0.0,2.077,0.34608458
206,add_D_5000_replicate.17,31,BUSTEDS-MH,5000,4.21230225837177e-05,310438.8304317862,1.704240913311919,0.04543358572004319,0.02009857470539605,0.0,0.313676453461776,2.0,2.077,0.34608458
207,add_D_5000_replicate.18,31,BUSTEDS-MH,5000,0.001338857047113562,312137.9517366615,1.340997640420899,0.06861278101222422,0.0,0.0,0.0,0.0,2.077,0.34608458
208,add_D_5000_replicate.19,31,BUSTEDS-MH,5000,0.0002918441234783797,311575.1255941335,1.416403431397764,0.06436580737504805,0.01034997354942678,0.0,0.8707431204082378,0.0,2.077,0.34608458
209,add_D_5000_replicate.2,31,BUSTEDS-MH,5000,0.01447765836280762,310322.8875429362,1.405102658099827,0.05493860322257191,0.0,0.0,0.0,0.0,2.077,0.34608458
210,add_D_5000_replicate.20,31,BUSTEDS-MH,5000,0.0002862593738959252,309451.5733222445,1.521772435550404,0.05384095363981486,0.0,0.006005893555921063,0.0,0.0,2.077,0.34608458
211,add_D_5000_replicate.21,31,BUSTEDS-MH,5000,0.01604737477303031,312510.9264975013,1.854204397483361,0.02577025525553091,0.03303397297057749,0.0,0.0,0.0,2.077,0.34608458
212,add_D_5000_replicate.22,31,BUSTEDS-MH,5000,0.003712133359855985,308820.4398646466,1.383836085103076,0.06346253605224746,0.0,0.1173498795674821,0.0,0.0,2.077,0.34608458
213,add_D_5000_replicate.23,31,BUSTEDS-MH,5000,0.002994383740041351,312813.718011677,1.303402689495264,0.07200865893493814,0.01550947940486809,0.0,0.0,0.0,2.077,0.34608458
214,add_D_5000_replicate.24,31,BUSTEDS-MH,5000,0.0001993814081890921,311394.7249605578,1.374872443641702,0.06555278005938303,0.0,0.0,0.0,2.0,2.077,0.34608458
215,add_D_5000_replicate.25,31,BUSTEDS-MH,5000,5.048792053352624e-05,310144.1620747705,1.580888876189042,0.05388766929526644,0.003830213137288955,0.0,0.0,1.0,2.077,0.34608458
216,add_D_5000_replicate.26,31,BUSTEDS-MH,5000,0.00626595960322901,311678.6980068292,1.482207491319511,0.05302497675630029,0.0166190451381341,0.0,0.0,0.0,2.077,0.34608458
217,add_D_5000_replicate.27,31,BUSTEDS-MH,5000,0.02974850231004966,308084.0713092736,1.761142487435983,0.02904173285149871,0.02668450771710652,0.0,0.0,0.0,2.077,0.34608458
218,add_D_5000_replicate.28,31,BUSTEDS-MH,5000,0.02098551225010736,311372.2929268143,1.211915449237417,0.07841312265159116,0.009205785695418942,0.01624094437634368,0.0,0.0,2.077,0.34608458
219,add_D_5000_replicate.29,31,BUSTEDS-MH,5000,0.2628187271887402,308705.8949858425,1.098105831818343,0.08683692517997552,0.01654443702282754,0.1122484955076335,0.0,0.0,2.077,0.34608458
220,add_D_5000_replicate.3,31,BUSTEDS-MH,5000,0.03332862646944812,313450.8071501032,2.42202670303064,0.01209349972737591,0.02786686615462125,0.0,0.0,0.0,2.077,0.34608458
221,add_D_5000_replicate.30,31,BUSTEDS-MH,5000,0.0006369815288943537,313914.2756782548,1.612011423294429,0.04623690258848596,0.0,0.0,0.3308276471902315,1.0,2.077,0.34608458
222,add_D_5000_replicate.31,31,BUSTEDS-MH,5000,0.01148591892233231,311244.2322220028,1.286362846678861,0.0697286194734199,0.04017968617562447,0.05691021482015844,0.147841208608599,0.0,2.077,0.34608458
223,add_D_5000_replicate.32,31,BUSTEDS-MH,5000,0.0004033265005951026,312348.6352063478,2.634838057318433,0.01312135348224404,0.02919653300017052,0.0,0.0,0.0,2.077,0.34608458
224,add_D_5000_replicate.33,31,BUSTEDS-MH,5000,0.0004491970085417907,311811.1671974518,1.616167625576475,0.04660436178346344,0.01424552080413367,0.0,0.0,3.0,2.077,0.34608458
225,add_D_5000_replicate.34,31,BUSTEDS-MH,5000,0.3917253859498964,311529.0818576048,1.078296665273028,0.08916946982887038,0.0274601518121158,0.01082188237668258,0.0,0.0,2.077,0.34608458
226,add_D_5000_replicate.35,31,BUSTEDS-MH,5000,0.004071314034415907,310849.1136421897,1.329316364464325,0.06610588018314088,0.01640982990160933,0.008239518751022763,0.0,0.0,2.077,0.34608458
227,add_D_5000_replicate.36,31,BUSTEDS-MH,5000,0.01106954752396599,312986.8343622859,1.242726372264139,0.0741924527404932,0.02430106149943865,0.0,0.0,0.0,2.077,0.34608458
228,add_D_5000_replicate.37,31,BUSTEDS-MH,5000,0.01334362569110165,308421.1734628216,1.143182498997417,0.08712515172050106,0.008450815441751927,0.1141492108823302,0.0,0.0,2.077,0.34608458
229,add_D_5000_replicate.38,31,BUSTEDS-MH,5000,8.478860139105038e-06,310801.6529116747,1.499977261749096,0.0590848901286968,0.0,0.0,0.0,1.0,2.077,0.34608458
230,add_D_5000_replicate.39,31,BUSTEDS-MH,5000,3.289847594500905e-05,308462.6389792722,1.72247932187134,0.03986706912141855,0.0,0.0,0.0,2.0,2.077,0.34608458
231,add_D_5000_replicate.4,31,BUSTEDS-MH,5000,0.5,310718.6130241801,1.014638583636511,0.1009282990849251,0.03597090257282862,0.0,0.0,0.0,2.077,0.34608458
232,add_D_5000_replicate.40,31,BUSTEDS-MH,5000,3.858416131874431e-06,310504.7585274371,1.654707801891721,0.04950923819809444,0.02031453542991814,0.004034974314586337,0.0,2.0,2.077,0.34608458
233,add_D_5000_replicate.41,31,BUSTEDS-MH,5000,2.408064400938326e-06,311952.5228074009,1.723517998845451,0.04702308480943035,0.0,0.006816802114139773,0.4923592758078078,3.0,2.077,0.34608458
234,add_D_5000_replicate.42,31,BUSTEDS-MH,5000,0.002261265918226119,309224.0806168885,1.238655565230374,0.08300635057131403,0.0,0.04114939028505402,0.672374103831367,0.0,2.077,0.34608458
235,add_D_5000_replicate.43,31,BUSTEDS-MH,5000,0.0005941273415414616,313112.8623168024,3.402923627275501,0.009257352800659705,0.02258792047791039,0.0,0.0,1.0,2.077,0.34608458
236,add_D_5000_replicate.44,31,BUSTEDS-MH,5000,0.000656464820218805,310828.0399955825,1.454195612164843,0.06065620050355507,0.0,0.03612292831505615,0.133401430446,1.0,2.077,0.34608458
237,add_D_5000_replicate.45,31,BUSTEDS-MH,5000,4.130281240133371e-06,313830.0559100655,1.844165505808232,0.04265689765098781,0.0,0.03488695205354687,0.0,8.0,2.077,0.34608458
238,add_D_5000_replicate.46,31,BUSTEDS-MH,5000,0.009953904421948101,311449.7368228516,1.29543970460251,0.06780046849344587,0.03979466483805377,0.0,0.0,0.0,2.077,0.34608458
239,add_D_5000_replicate.47,31,BUSTEDS-MH,5000,3.732704674819232e-05,308154.7143859739,2.513919753404567,0.01956463560968652,0.02110906805482073,0.0,0.0,4.0,2.077,0.34608458
240,add_D_5000_replicate.48,31,BUSTEDS-MH,5000,2.1715189139071e-06,312386.351441909,2.131705127399189,0.03040094716143904,0.0,0.0,0.0,10.0,2.077,0.34608458
241,add_D_5000_replicate.49,31,BUSTEDS-MH,5000,0.09755985905020764,311291.4296919189,1.157974894355551,0.08692734372974631,0.0,0.04752324846126955,0.0,0.0,2.077,0.34608458
242,add_D_5000_replicate.5,31,BUSTEDS-MH,5000,0.0001922835758929597,308724.8391484022,1.336318786857623,0.07005600420991061,0.0,0.0,0.0,0.0,2.077,0.34608458
243,add_D_5000_replicate.50,31,BUSTEDS-MH,5000,0.007222120828323575,309083.1023160248,1.372502390188731,0.06199034288594978,0.004539132354202085,0.01216670870774736,0.0,0.0,2.077,0.34608458
244,add_D_5000_replicate.51,31,BUSTEDS-MH,5000,0.0003957709759024874,311469.1501322826,1.728774217309685,0.03664825594417485,0.0,0.0,0.0,1.0,2.077,0.34608458
245,add_D_5000_replicate.52,31,BUSTEDS-MH,5000,2.441054956781041e-06,313439.7347978361,1.506671642604201,0.06022701730084408,0.005634958502603197,0.00852056225562417,0.6849816559566819,1.0,2.077,0.34608458
246,add_D_5000_replicate.53,31,BUSTEDS-MH,5000,0.009325497638287383,313554.3424981814,2.372426849376235,0.01578681846573239,0.003685377905879462,0.0,0.0,0.0,2.077,0.34608458
247,add_D_5000_replicate.54,31,BUSTEDS-MH,5000,0.1589976689180496,310141.2908932053,1.102166755777808,0.08459761755185745,0.001082451878107874,0.0451897969368236,0.2102424773482296,0.0,2.077,0.34608458
248,add_D_5000_replicate.55,31,BUSTEDS-MH,5000,0.004423196465545065,310747.8295377409,1.322028840451467,0.07181032670768851,0.003119907408149681,0.0,0.0,0.0,2.077,0.34608458
249,add_D_5000_replicate.56,31,BUSTEDS-MH,5000,3.842360233496933e-05,312677.5002388871,1.775608974692131,0.042135649121573,0.01038226965595748,0.05009583561714099,0.0,7.0,2.077,0.34608458
250,add_D_5000_replicate.57,31,BUSTEDS-MH,5000,0.003382080977638979,311318.2870584239,1.43801696330752,0.05685562399757562,0.00972187358331265,0.03859573142159442,0.0,0.0,2.077,0.34608458
251,add_D_5000_replicate.58,31,BUSTEDS-MH,5000,0.001607375427146729,310825.1711106486,1.806828223391241,0.03520046254459031,0.02257444601043337,0.002747439411438438,0.0,1.0,2.077,0.34608458
252,add_D_5000_replicate.59,31,BUSTEDS-MH,5000,0.005465670433205783,312032.3507282209,1.22130367704073,0.0823505055369688,0.01254336461510901,0.007160187998686591,0.0,0.0,2.077,0.34608458
253,add_D_5000_replicate.6,31,BUSTEDS-MH,5000,0.001965494806639767,313267.959502561,1.261712187485598,0.07846894519296724,0.0,0.02806479894411299,0.0,0.0,2.077,0.34608458
254,add_D_5000_replicate.60,31,BUSTEDS-MH,5000,4.699038732841609e-05,308402.2880489397,1.438567467632465,0.06221670000311084,0.003544794612252425,0.0,0.0,0.0,2.077,0.34608458
255,add_D_5000_replicate.61,31,BUSTEDS-MH,5000,0.01496519631971538,312897.6667778367,1.19718818819456,0.08053553662833957,0.0,0.1046896228086087,0.1326154711207912,0.0,2.077,0.34608458
256,add_D_5000_replicate.62,31,BUSTEDS-MH,5000,0.2044841196488948,311571.8642312199,1.110923967732666,0.09019494232964965,0.04406741377016067,0.0,0.0,0.0,2.077,0.34608458
257,add_D_5000_replicate.63,31,BUSTEDS-MH,5000,3.941876158464197e-05,310797.7802148726,2.381575853098445,0.0218525844779996,0.0,0.0,0.0,5.0,2.077,0.34608458
258,add_D_5000_replicate.64,31,BUSTEDS-MH,5000,0.002115864312766946,314657.156783563,1.293048730744066,0.07117001761974352,0.0,0.0,0.0,0.0,2.077,0.34608458
259,add_D_5000_replicate.65,31,BUSTEDS-MH,5000,0.00762124024107258,308257.7950917674,1.352137499332124,0.0655318554838076,0.01120616349654876,0.0,0.0,0.0,2.077,0.34608458
260,add_D_5000_replicate.66,31,BUSTEDS-MH,5000,3.226389873156599e-06,311262.7287129345,1.613254859280576,0.05232922909410525,0.005413019130818921,0.0,0.0,3.0,2.077,0.34608458
261,add_D_5000_replicate.67,31,BUSTEDS-MH,5000,0.0003109204613538918,311839.9829753549,1.559429099082365,0.04998681960428279,0.0004986640558018162,0.05712484897505053,0.0,1.0,2.077,0.34608458
262,add_D_5000_replicate.68,31,BUSTEDS-MH,5000,0.0004279739779506908,313520.3208687856,1.491346584637893,0.05732519199117811,0.0,0.0,0.623851096988376,0.0,2.077,0.34608458
263,add_D_5000_replicate.69,31,BUSTEDS-MH,5000,0.003471091616010391,313108.8552684244,1.4062507137098,0.06154943619930561,0.0,0.005642904895605393,0.01500929281500017,0.0,2.077,0.34608458
264,add_D_5000_replicate.7,31,BUSTEDS-MH,5000,0.5,313419.774075245,1.0,0.09570205318122656,0.05047765256092597,0.1648789247851187,0.4738255571248272,,2.077,0.34608458
265,add_D_5000_replicate.70,31,BUSTEDS-MH,5000,3.555699107371524e-06,310168.9025487964,1.680047077425966,0.04851592046257931,0.02157970706980314,0.0,0.0,5.0,2.077,0.34608458
266,add_D_5000_replicate.71,31,BUSTEDS-MH,5000,0.135747460982151,311066.3224435835,1.116931114423365,0.0810470301919666,0.002490001017305177,0.1584838720075306,0.0,0.0,2.077,0.34608458
267,add_D_5000_replicate.72,31,BUSTEDS-MH,5000,5.508817744526162e-06,311287.6447645526,1.883256688830036,0.03761214311015901,0.01162815637083867,0.0,0.0,3.0,2.077,0.34608458
268,add_D_5000_replicate.73,31,BUSTEDS-MH,5000,8.151770441999773e-08,310092.7950994245,3.666966001476293,0.01142360799659931,0.0,0.01374428743681541,0.0,4.0,2.077,0.34608458
269,add_D_5000_replicate.74,31,BUSTEDS-MH,5000,0.0007326199750958273,311429.7397997092,1.601288622391506,0.04842639465619984,0.0,0.01065008497212556,0.0,0.0,2.077,0.34608458
270,add_D_5000_replicate.75,31,BUSTEDS-MH,5000,5.362204184533592e-05,311115.4052058703,2.492573914142399,0.01773274759878653,0.0,0.01810187396516381,0.0,0.0,2.077,0.34608458
271,add_D_5000_replicate.76,31,BUSTEDS-MH,5000,0.0300101669072198,311020.6191563687,1.388831436115696,0.05799273953218383,0.01435263848879979,0.002381109882866685,0.0,0.0,2.077,0.34608458
272,add_D_5000_replicate.77,31,BUSTEDS-MH,5000,0.04515840462183895,311159.2491367109,1.158851256896652,0.0847048230039556,0.01763455943770446,0.0,0.0,0.0,2.077,0.34608458
273,add_D_5000_replicate.78,31,BUSTEDS-MH,5000,5.030051503485122e-06,309838.797735247,2.868944281244356,0.0150286841931862,0.0,0.0,0.0,1.0,2.077,0.34608458
274,add_D_5000_replicate.79,31,BUSTEDS-MH,5000,9.436334126866619e-06,310263.0931446184,2.379671857089875,0.02017967964697695,0.0,0.0,0.0,4.0,2.077,0.34608458
275,add_D_5000_replicate.8,31,BUSTEDS-MH,5000,0.00947272603099869,310486.9272203682,1.209859833107646,0.08144205490216709,0.000754465038175084,0.04863588435238497,0.7347147684600851,0.0,2.077,0.34608458
276,add_D_5000_replicate.80,31,BUSTEDS-MH,5000,0.004711424063236547,310456.823414622,1.44762628770143,0.05618263333077164,0.0,0.07802731409461779,0.1116587784729735,1.0,2.077,0.34608458
277,add_D_5000_replicate.81,31,BUSTEDS-MH,5000,0.0009355682608643834,311608.1464102575,1.439024532597299,0.06101644344860477,0.0,0.04155808205700989,0.0,0.0,2.077,0.34608458
278,add_D_5000_replicate.82,31,BUSTEDS-MH,5000,0.01562767588910824,312995.958370401,1.33875088951194,0.06591994093570264,0.0,0.0,0.0,0.0,2.077,0.34608458
279,add_D_5000_replicate.83,31,BUSTEDS-MH,5000,0.0297475724447735,311272.2630237315,1.189394199114968,0.0841706458178581,0.01050434156418281,0.0,0.0,0.0,2.077,0.34608458
280,add_D_5000_replicate.84,31,BUSTEDS-MH,5000,2.19328990564982e-05,311544.6649491998,2.456251214502899,0.01973253579924462,0.0,0.0,0.0,1.0,2.077,0.34608458
281,add_D_5000_replicate.85,31,BUSTEDS-MH,5000,3.570244258455091e-06,311001.9157426684,1.649787114300884,0.05291460726271881,0.00413271850768993,0.0,0.0,4.0,2.077,0.34608458
